timestamp,x (g),y (g),z (g),magnitude,in_out_mouth_bool,t_sec,hils_score,cumulative_hils
1970-01-08 20:51:15.212623596,-17.770295687306884,-3.630669261498575,-3.3832249259090004,18.45,1.0,764.31690216,1.0634532384102588,1.0634532384102588
1970-01-08 20:51:15.421272278,-13.036928210686034,-1.772991246619631,7.934212050911477,15.364,1.0,764.525550842,1.3622517730636372,2.4257050114738963
1970-01-08 20:51:34.106719971,12.792864871267268,2.2213578168562207,4.166056148804017,13.636,1.0,783.210998535,0.9112259426998355,3.3369309541737318
1970-01-08 20:51:52.362335205,11.141804101095778,4.037664670177884,-1.2584984640446257,11.917,1.0,801.466613769,1.0570760995594368,4.394007053733168
1970-01-08 20:52:04.536148070,-2.3894416822552853,7.907021512673176,11.917732680557352,14.5,1.0,813.640426634,0.7871615348134042,5.181168588546573
1970-01-08 20:52:15.493019104,18.372020367813498,-1.5735073142543041,7.759099647293772,20.005,1.0,824.597297668,1.2677380878060174,6.44890667635259
1970-01-08 20:52:30.775093079,15.99589915307988,3.084930259468568,7.7391661423381795,18.036,1.0,839.879371643,1.3002494530259903,7.74915612937858
1970-01-08 20:52:59.677087784,-4.692296495031167,-8.926005704742666,-2.3638647934303725,10.358,1.0,868.781366348,0.7388631645372579,8.488019293915837
1970-01-08 20:53:21.871643066,25.811708657503022,-1.1889389014207645,7.101802691491238,26.797,1.0,890.97592163,1.1904716707753373,9.678490964691175
1970-01-08 20:53:22.072463989,-17.11043710400804,-3.9834896808670015,2.3302270430606815,17.722,1.0,891.176742553,1.3704413578116812,11.048932322502857
1970-01-08 20:53:22.317592621,11.569982272245866,3.9853399721651357,8.105054258065099,14.678,1.0,891.421871185,0.960051855060171,12.008984177563027
1970-01-08 20:53:22.527534485,-20.06368948874791,-6.707203426916633,-3.0801516665684834,21.378,1.0,891.631813049,1.58411006038519,13.593094237948218
1970-01-08 20:53:25.884117126,-1.3435416272231746,-15.884890626308737,-7.149900886454816,17.472,1.0,894.98839569,1.407359278009522,15.00045351595774
1970-01-08 20:53:44.923240662,-5.0775196741288955,-10.037792336655688,3.193128241240927,11.693,1.0,914.027519226,0.9897026972485259,15.990156213206266
1970-01-08 20:53:57.167251587,38.69611400678086,2.4927795631910525,21.603755178754373,44.388,1.0,926.271530151,3.831112451693376,19.82126866489964
1970-01-08 20:53:58.772605896,33.94132825821938,-3.534869469562297,4.093766468785866,34.37,1.0,927.87688446,1.5534055641624611,21.3746742290621
1970-01-08 20:54:02.944366455,7.911443820235563,-7.525049933827729,2.333967046180356,11.165,1.0,932.048645019,0.9470870231941263,22.321761252256227
1970-01-08 20:55:33.766738892,-14.56183024448012,-1.3501999558989068,-7.916592575725664,16.63,1.0,1022.871017456,0.6466185490137166,22.968379801269943
1970-01-08 20:56:01.136032104,-22.74097935728157,-3.24598815121636,2.463356408207462,23.103,1.0,1050.240310668,1.1671840371558586,24.135563838425803
1970-01-08 20:56:03.516723633,11.48663937661589,2.625641866003757,11.282923673546039,16.314,1.0,1052.621002197,1.2806514421583892,25.416215280584193
1970-01-08 20:56:10.129829407,-5.0972506483150015,-6.785891539773502,5.949996372997445,10.365,1.0,1059.234107971,0.660088789469488,26.07630407005368
1970-01-08 20:56:33.489517212,-3.6335405532099143,-1.7470695161235696,12.673010382462834,13.299,1.0,1082.593795776,0.9406747844411405,27.01697885449482
1970-01-08 20:56:37.837097168,23.068578498307755,2.916093794771008,11.235712885594378,25.824,1.0,1086.941375732,1.9357424847107916,28.95272133920561
1970-01-08 20:56:52.216140747,-2.8167329895507396,-7.82246124975334,6.426095568981524,10.508,1.0,1101.320419311,0.928000333733895,29.880721672939504
1970-01-08 20:56:54.121522903,55.50101293592432,-6.855566564544419,14.918994475683089,57.879,1.0,1103.225801467,2.5867784278496493,32.46750010078915
1970-01-08 20:56:54.927452087,26.096955317063777,-0.6959718343320564,0.9789792566716966,26.125,1.0,1104.031730651,1.6417419626744845,34.10924206346364
1970-01-08 20:56:55.879449844,11.549813858221055,-1.1889235806295373,4.228457822879155,12.357,1.0,1104.983728408,0.9447775152725353,35.054019578736174
1970-01-08 20:57:01.709037781,-26.875848479512335,-0.3410042080927746,10.328184672843426,28.794,1.0,1110.813316345,2.416931521082928,37.4709510998191
1970-01-08 20:57:03.481536865,-7.685335095081282,-2.731510811820172,5.902532605688981,10.068,1.0,1112.585815429,0.6092605841408283,38.08021168395993
1970-01-08 20:57:05.406646729,5.734399766479519,-3.1996931835676925,11.31648001143598,13.084,1.0,1114.510925293,1.1289780895803256,39.20918977354026
1970-01-08 20:57:06.503515244,21.24324661736157,1.8934665464097382,6.2140475208662025,22.214,1.0,1115.607793808,1.4464415494721865,40.65563132301244
1970-01-08 20:57:07.233879089,15.769053689105352,-1.2543046583050208,11.29003877647315,19.435,1.0,1116.338157653,1.3519583657182683,42.00758968873071
1970-01-08 20:57:11.522115707,5.489621530989353,3.089392476161111,8.470402503702955,10.556,1.0,1120.626394271,0.5940270441472046,42.601616732877915
1970-01-08 20:57:15.488265991,11.210823084849027,-6.6421996965793575,2.300337790624963,13.232,1.0,1124.592544555,1.0587826929844097,43.66039942586232
1970-01-08 20:57:21.167175293,-2.046250524415672,7.7036920853609985,10.335460272541079,13.052,1.0,1130.271453857,0.716950904885765,44.37735033074809
1970-01-08 20:57:30.629716873,-8.229073295811002,-0.04147212610926106,6.1839764516794755,10.294,1.0,1139.733995437,0.5809671412739669,44.95831747202205
1970-01-08 20:57:30.857986450,0.8649306887543472,-16.802176256962404,-4.899005708673942,17.523,1.0,1139.962265014,1.2889840249649056,46.24730149698696
1970-01-08 20:57:40.202163696,-1.1805187675700926,-8.793910162211837,12.43991806638461,15.28,1.0,1149.30644226,1.3251939364808707,47.57249543346783
1970-01-08 20:57:43.748649597,-7.793108040199155,-4.829067875058869,4.091057141113743,10.039,1.0,1152.852928161,0.8631930273210606,48.43568846078889
1970-01-08 20:57:45.302185059,-3.7106635921969753,-5.597013207972269,10.701873754409919,12.634,1.0,1154.406463623,1.009226435006601,49.44491489579549
1970-01-08 20:57:47.845718384,2.5381063329848184,4.128604337252825,9.701217576617873,10.844,1.0,1156.949996948,0.5009896118527717,49.945904507648265
1970-01-08 20:57:58.005867004,29.34258642607487,-2.1037078575620756,4.435906793245169,29.75,1.0,1167.110145568,2.2325159413382667,52.17842044898653
1970-01-08 20:57:59.009002686,-16.25592260254429,-0.69435954811623,12.801459297987465,20.703,1.0,1168.11328125,1.6135685126427517,53.79198896162928
1970-01-08 21:00:02.000053406,3.243917057464913,-1.304001310777086,10.43861373486824,11.009,1.0,1291.10433197,0.7655287373190061,54.55751769894829
1970-01-08 21:00:24.849044800,-6.485335585645369,4.7651890136005886,7.298065086461076,10.864,1.0,1313.953323364,0.5772515537324853,55.134769252680776
1970-01-08 21:00:36.760604858,-13.410318863067301,18.044808910673424,17.710080981411195,28.62,1.0,1325.864883422,1.9393337765591343,57.07410302923991
1970-01-08 21:01:03.607414246,-14.599012912177194,10.185986458766052,12.486481444022502,21.744,1.0,1352.71169281,1.1937527930347211,58.267855822274626
1970-01-08 21:01:07.392326355,-21.70895302556859,-4.207907386665216,-3.9994493319586897,22.472,1.0,1356.496604919,1.1856901200286132,59.453545942303236
1970-01-08 21:01:07.892181396,-21.635316309326083,-3.3729873087423297,-1.3442063868588867,21.938,1.0,1356.99645996,1.2538886189889764,60.70743456129221
1970-01-08 21:03:33.340972900,-2.125156362267419,-1.3132470203307371,12.908008626411233,13.148,1.0,1502.445251464,1.0192655426221005,61.72670010391431
1970-01-08 21:04:04.252429962,-2.1060327748077086,-4.38508519013409,8.821355895025574,10.074,1.0,1533.356708526,0.765082114464103,62.49178221837841
1970-01-08 21:04:12.438468933,-12.176454671526942,-2.172700865786415,-0.38613803239346717,12.375,1.0,1541.542747497,0.6254183373480316,63.11720055572644
1970-01-08 21:04:12.995513916,-14.56260877667019,-3.0123169393240077,1.3483450132329087,14.932,1.0,1542.09979248,1.1307197058784197,64.24792026160486
1970-01-08 21:04:15.607318878,-7.995551453985595,2.155886614484285,11.029602841995553,13.792,1.0,1544.711597442,1.196389543038174,65.44430980464304
1970-01-08 21:04:15.851280212,18.578765565793727,-2.3620091166092316,5.415152904981748,19.495,1.0,1544.955558776,1.1510132364445134,66.59532304108755
1970-01-08 21:04:16.134384155,10.180958584059043,-6.425451020797587,-0.020675807258393616,12.039,1.0,1545.238662719,0.7509756842470778,67.34629872533463
1970-01-08 21:04:16.277893066,5.938625803031242,-1.5193114944765356,20.49225622410385,21.389,1.0,1545.38217163,1.2829435994026437,68.62924232473728
1970-01-08 21:04:16.572738647,-26.61080531843942,-4.378133413036138,0.6723787041341392,26.977,1.0,1545.677017211,1.758616850925133,70.38785917566241
1970-01-08 21:04:18.731925964,0.47728547110285025,1.4709948473378178,11.406048997710808,11.51,1.0,1547.836204528,0.572665808797717,70.96052498446014
1970-01-08 21:04:18.990242004,-15.329405162980422,-4.429216157471633,3.3686422457099066,16.308,1.0,1548.094520568,1.1384953231620398,72.09902030762217
1970-01-08 21:04:35.615859985,-15.008766530041253,-4.184148057770185,2.063763134996726,15.717,1.0,1564.720138549,1.1871318469613379,73.2861521545835
1970-01-08 21:04:35.878126144,-8.068037079826146,6.967135719775942,12.421392294778096,16.368,1.0,1564.982404708,1.093541343889383,74.37969349847289
1970-01-08 21:04:41.434074402,23.515912486136667,-2.3482850273119293,4.167117273951441,23.997,1.0,1570.538352966,1.4673068468472312,75.84700034532013
1970-01-08 21:04:54.634910583,-8.867230487380857,6.715663729262492,16.155900660722438,19.615,1.0,1583.739189147,1.0829769295266705,76.92997727484679
1970-01-08 21:05:08.334877014,22.513001061954775,-3.0339429094903694,4.4322322374145156,23.145,1.0,1597.439155578,1.2357030769102006,78.16568035175699
1970-01-08 21:05:14.332893372,-13.21985158025313,-2.897477927804145,-3.8349127570215615,14.066,1.0,1603.437171936,1.042977110724538,79.20865746248153
1970-01-08 21:05:14.510353088,1.7973709070321555,-4.8017558264392335,9.015930501385386,10.372,1.0,1603.614631652,0.8862327093357214,80.09489017181724
1970-01-08 21:05:17.194976807,7.1059194160616155,-2.8475310785832537,8.902566652878317,11.741,1.0,1606.299255371,0.8820582816536965,80.97694845347094
1970-01-08 21:05:40.752822876,-0.44455460674082486,-1.2301137967627245,11.836970061998109,11.909,1.0,1629.85710144,0.8540671412948974,81.83101559476583
1970-01-08 21:05:53.782764435,31.792797611855264,-1.183270627633526,8.894560564378121,33.035,1.0,1642.887042999,1.9645092505768011,83.79552484534263
1970-01-08 21:05:55.641220093,-5.597477193595149,-4.611990671147542,7.017364827086465,10.092,1.0,1644.745498657,0.7505972863495537,84.54612213169219
1970-01-08 21:06:02.534973145,-10.594039915737035,4.7832748567131125,14.551696358463046,18.624,1.0,1651.639251709,1.4128648147703926,85.95898694646257
1970-01-08 21:06:02.793399811,7.145161528565321,2.9138405120233117,11.000736439039063,13.437,1.0,1651.897678375,0.9646073652758603,86.92359431173844
1970-01-08 21:07:54.397954941,-13.011475048214638,-3.2147555743597374,4.138697097736306,14.027,1.0,1763.502233505,0.901657996634458,87.8252523083729
1970-01-08 21:08:14.389099121,-14.710323091497017,-5.214395362834108,-1.6996262953437513,15.699,1.0,1783.493377685,0.9970117596821683,88.82226406805506
1970-01-08 21:08:14.569259644,2.2036382021516627,6.553355076171194,20.122755127458046,21.277,1.0,1783.673538208,1.2621413120673106,90.08440538012238
1970-01-08 21:08:14.821205139,-11.730584079735337,-0.5654913770864418,0.9471196601806943,11.782,1.0,1783.925483703,0.9688547340833747,91.05326011420576
1970-01-08 21:08:14.990928650,-4.454167636511032,-8.377936891288593,14.825100306960604,17.602,1.0,1784.095207214,1.242194360845914,92.29545447505167
1970-01-08 21:08:21.096694946,8.728038033901461,3.3826913927604467,4.3991936784044805,10.343,1.0,1790.20097351,0.5236886309981822,92.81914310604985
1970-01-08 21:08:21.305587769,19.89727747615718,0.008143083371553646,6.226597845292535,20.849,1.0,1790.409866333,1.9575409634450283,94.77668406949488
1970-01-08 21:08:27.334403992,-3.155786611625232,-4.4385328606353545,23.658070566023493,24.277,1.0,1796.438682556,1.8408391790860492,96.61752324858092
1970-01-08 21:08:33.511770248,29.583520185995418,2.099163782013291,11.18170214328238,31.696,1.0,1802.616048812,1.7512648690982415,98.36878811767916
1970-01-08 21:08:33.967506409,11.673332775975084,-0.39047817627375964,10.962905759660611,16.019,1.0,1803.071784973,1.1589477596443054,99.52773587732347
1970-01-08 21:08:36.101161957,-19.82982512093478,-3.218778691249441,0.9941832878814639,20.114,1.0,1805.205440521,1.492923927535152,101.02065980485861
1970-01-08 21:08:46.632589340,10.998154297864103,4.80847109649456,0.02857891792602177,12.003,1.0,1815.736867904,0.7968288591071792,101.81748866396579
